date,Portf_1d,Portf_3d,Portf_5d,Portf_10d,Portf_20d,Portf_30d,Portf_60d,TX_1d+1,TX_10d+1,TX_20d+1,TX_30d+1,TX_60d+1
2022/1/4,2.604373757,2.319587629,4.834450538,9.621920136,7.902989755,6.786674943,19.02675277,-0.194426442,3.843560351,3.849395898,4.649187383,12.55938604
2022/1/3,-0.356576862,0.179247162,3.412828947,5.120167189,5.627887442,3.391572456,15.47291093,1.329830898,5.324232082,4.651557113,3.812514017,11.36103927
2021/12/30,0.079302141,2.539102173,4.686851929,5.013521947,4.513457557,4.383788255,19.28166352,0.334943993,2.738108625,3.202304304,2.364013221,9.379863522
2021/12/29,0.45807608,3.700657895,5.589281976,6.638477801,6.391056739,7.000424268,19.38461538,-0.350186036,2.291619861,2.863597854,1.970884658,11.32709823
2021/12/28,1.990656104,4.126918291,5.107808248,5.816649104,8.891780525,6.242065171,17.36792894,0.378975119,3.858612263,3.923575571,2.882233731,11.45261617
2021/12/27,1.212993421,3.056311493,4.566694987,3.359227378,6.122009054,4.789272031,15.23876404,0.769315918,3.419483101,5.078778785,2.85859556,11.30333782
2021/12/24,0.871007881,1.821226711,1.650992685,1.757322176,5.716148663,5.739130435,12.07373272,0.612540372,1.780081118,4.391033048,2.287137681,9.39032512
2021/12/23,0.942013816,2.421410365,0.312044934,0.166181969,2.770673487,6.047943699,10.69788797,0.022279158,0.785722303,3.552070119,2.342280732,6.153573329
2021/12/22,0,-0.167189133,0.993657505,-0.644758735,1.573463747,4.255783501,6.084832334,0.678517355,0.240075931,1.572754017,2.770463652,6.722938834
2021/12/21,1.465590484,-0.624089869,0.674394099,0.146750524,0.146750524,3.487868284,5.197093151,0.20791189,-0.100834687,0.871089994,1.583594418,3.861386139
2021/12/20,-1.609195402,-0.465116279,-1.154734411,-1.568053523,-2.586385268,2.727471089,5.869125253,1.228668942,0.005619556,0.77580837,1.372828254,2.914642609
2021/12/17,-0.457665904,0.842992624,0.10460251,0.48299034,-1.644398767,6.380613606,8.873720137,-1.158214326,-0.638670661,-1.435299394,0.895316804,1.913043478
2021/12/16,1.627906977,0.923787529,-0.145409223,-0.476190476,-0.599669148,8.755656109,9.748858447,-0.101100876,0.45182424,-0.364125259,3.00573348,4.133489461
